"title","total_prop_men","total_prop_women","index","year","imdb","test","clean_test","binary","budget.x","domgross","intgross","code","budget2013","domgross2013","intgross2013","period code","decade","cast_id","gender","id","name","order","movie_id","genres","budget.y","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"High Fidelity",0.7518364584,0.2481635415,1237,2000,"tt0146882","men","men","FAIL",2e+07,27277055,47881663,"2000FAIL",27058168,36903356,64779503,3,2,7,"Male",3036,"John Cusack",0,243,"Comedy",3e+07,47126295,636,7,8.524956,113,2000-03-17,1
"Highlander",0.7183098591,0.2816901409,1664,1986,"tt0091203","ok-disagree","ok","PASS",1.6e+07,5900000,12900000,"1986PASS",33980236,12530212,27396565,NA,NA,1,"Male",38559,"Christopher Lambert",0,8009,"Action",1.6e+07,5900000,642,6.8,16.870392,116,1986-03-07,1
"Hitch",0.6409926834,0.3590073165,858,2005,"tt0386588","men","men","FAIL",5.5e+07,177784257,366784257,"2005FAIL",65616822,212102508,437585770,2,2,17,"Male",2888,"Will Smith",0,8488,"Comedy",7e+07,368100420,1721,6.3,13.35076,118,2005-02-10,1
"Holes",0.8881543443,0.1118456557,1024,2003,"tt0311289","men-disagree","men","FAIL",2e+07,67383924,72383924,"2003FAIL",25321739,85313907,91644342,3,2,2,"Female",10205,"Sigourney Weaver",0,8326,"Adventure",2e+07,0,396,6.7,17.193267,117,2003-04-18,1
"Hollow Man",0.635176001,0.3648239991,1238,2000,"tt0164052","ok","ok","PASS",9e+07,73209340,191200000,"2000PASS",121761754,99045530,258676083,3,2,2,"Male",4724,"Kevin Bacon",0,9383,"Action",9.5e+07,190213455,645,5.6,7.912103,112,2000-08-04,1
"Home Alone",0.7033699059,0.296630094,1608,1990,"tt0099785","men-disagree","men","FAIL",1.5e+07,285761243,476684675,"1990FAIL",26744631,509505267,849917050,5,3,13,"Male",11510,"Macaulay Culkin",0,771,"Comedy",1.8e+07,476684675,2487,7.1,0.702543,103,1990-11-09,1
"Hook",0.6889569736,0.3110430265,1589,1991,"tt0102057","men","men","FAIL",7e+07,119654823,300854823,"1991FAIL",119758826,204710301,514714575,5,3,1,"Male",2157,"Robin Williams",0,879,"Adventure",7e+07,300854823,1563,6.7,14.508137,144,1991-12-11,1
"Horrible Bosses",0.9083503056,0.0916496945,225,2011,"tt1499658","ok","ok","PASS",3.5e+07,117538559,214538559,"2011PASS",36249178,121733603,222195609,1,1,1,"Female",4491,"Jennifer Aniston",0,51540,"Comedy",3.5e+07,1.17e+08,2341,6.4,9.856955,98,2011-07-08,1
"Hot Fuzz",0.9338048988,0.0661951013,691,2007,"tt0425112","notalk-disagree","notalk","FAIL",1.6e+07,23618786,81742618,"2007FAIL",17976696,26536733,91841386,2,2,40,"Male",11108,"Simon Pegg",0,4638,"Action",1.2e+07,80573774,2252,7.4,13.535195,121,2007-02-14,1
"Hot Rod",0.8557173897,0.1442826104,692,2007,"tt0787475","notalk","notalk","FAIL",2.5e+07,13938332,14334401,"2007FAIL",28088587,15660322,16105323,2,2,22,"Male",62861,"Andy Samberg",0,10074,"Action",0,14334401,317,6.3,6.117846,88,2007-08-03,1
"Hot Tub Time Machine",0.9125327348,0.0874672653,350,2010,"tt1231587","notalk","notalk","FAIL",3.6e+07,50269859,63209958,"2010FAIL",38456346,53699864,67522890,1,1,2,"Male",3036,"John Cusack",0,23048,"Adventure",3.6e+07,64572262,911,5.9,11.967652,101,2010-03-26,1
"How to Train Your Dragon",0.8840726406,0.1159273593,351,2010,"tt0892769","ok","ok","PASS",1.65e+08,217581231,494870991,"2010PASS",176258254,232427199,528636950,1,1,3,"Male",449,"Jay Baruchel",0,10191,"Adventure",1.65e+08,494878759,4319,7.5,14.416681,98,2010-03-05,1
"Hudson Hawk",0.8235185011,0.1764814987,1590,1991,"tt0102070","ok","ok","PASS",6.5e+07,17218916,17218916,"1991PASS",111204624,29458817,29458817,5,3,1,"Male",62,"Bruce Willis",0,9292,"Action",6.5e+07,17218080,275,5.4,9.782014,100,1991-05-23,1
"Hulk",0.9369285961,0.0630714038,1028,2003,"tt0286716","notalk","notalk","FAIL",1.37e+08,132177234,245229234,"2003FAIL",173453913,167347872,310481535,3,2,7,"Male",8783,"Eric Bana",0,1927,"Action",1.37e+08,245360480,1571,5.3,15.422638,138,2003-06-19,1
"I Am Legend",0.8034673867,0.1965326133,693,2007,"tt0480249","ok-disagree","ok","PASS",1.5e+08,256393010,585410052,"2007PASS",168531522,288068696,657733649,2,2,19,"Male",2888,"Will Smith",0,6479,"Action",1.5e+08,585349010,4977,6.9,11.379355,101,2007-12-14,1
"I Am Number Four",0.7777102484,0.2222897515,227,2011,"tt1464540","notalk","notalk","FAIL",5e+07,55100437,145982797,"2011FAIL",51784539,57067015,151193038,1,1,2,"Male",61363,"Alex Pettyfer",0,46529,"Action",5e+07,144492830,1606,5.9,9.388376,109,2011-02-18,1
"I Know What You Did Last Summer",0.1898532791,0.8101467209,1422,1997,"tt0119345","ok","ok","PASS",1.7e+07,72250091,125250091,"1997PASS",24671048,104852087,181767707,4,3,13,"Female",33259,"Jennifer Love Hewitt",0,3597,"Horror",1.7e+07,125586134,698,5.6,7.417157,100,1997-10-17,1
"I Love You Phillip Morris",0.9052484406,0.0947515594,487,2009,"tt1045772","notalk-disagree","notalk","FAIL",1.3e+07,2037459,15144685,"2009FAIL",14114511,2212134,16443063,2,2,4,"Male",206,"Jim Carrey",0,8952,"Comedy",1.3e+07,10652035,514,6.4,5.773752,98,2009-01-18,1
"I Spit on Your Grave",0.7062553108,0.2937446892,1750,1978,"tt0077713","nowomen","nowomen","FAIL",1750000,93051,1278471,"1978FAIL",6248735,332258,4565044,NA,NA,3,"Female",45471,"Camille Keaton",0,25239,"Horror",650000,0,140,5.8,12.412877,101,1978-11-02,1
"I, Robot",0.7484625588,0.2515374412,958,2004,"tt0343818","notalk-disagree","notalk","FAIL",1.05e+08,144801023,348601023,"2004FAIL",129485252,178567590,429892298,3,2,20,"Male",2888,"Will Smith",0,2048,"Action",1.2e+08,347234916,3889,6.7,14.43075,115,2004-07-15,1
"Identity",0.7185354691,0.2814645309,1029,2003,"tt0309698","notalk","notalk","FAIL",2.8e+07,52131264,82183683,"2003FAIL",35450435,66002713,104051689,3,2,7,"Male",3036,"John Cusack",0,2832,"Mystery",3e+07,90259536,1090,7.1,17.955897,90,2003-04-25,1
"Identity Thief",0.6639781757,0.3360218243,34,2013,"tt2024432","men-disagree","men","FAIL",3.5e+07,134506920,176269721,"2013FAIL",3.5e+07,134506920,176269721,1,1,12,"Male",23532,"Jason Bateman",0,109431,"Comedy",3.5e+07,173965010,1667,5.6,7.321172,111,2013-02-07,1
"In Bruges",0.9208646979,0.079135302,597,2008,"tt0780536","notalk","notalk","FAIL",1.5e+07,7800825,34533783,"2008FAIL",16233845,8442492,37374405,2,2,11,"Male",72466,"Colin Farrell",0,8321,"Comedy",1.5e+07,34533783,1414,7.4,9.895652,107,2008-02-08,1
"In Good Company",0.8126525847,0.1873474153,959,2004,"tt0385267","notalk","notalk","FAIL",2.6e+07,45489752,63489752,"2004FAIL",32063015,56097638,78295110,3,2,1,"Male",17052,"Topher Grace",0,1901,"Comedy",0,0,198,5.9,7.684185,109,2004-12-29,1
"In Time",0.7894736842,0.2105263158,229,2011,"tt1637688","notalk","notalk","FAIL",3.5e+07,37553932,170064664,"2011FAIL",36249178,38894261,176134406,1,1,11,"Male",12111,"Justin Timberlake",0,49530,"Action",4e+07,173930596,3512,6.7,10.324613,109,2011-10-27,1
"Inception",0.8224608857,0.1775391143,353,2010,"tt1375666","dubious-disagree","dubious","FAIL",1.6e+08,292576195,832584416,"2010FAIL",170917095,312539208,889393184,1,1,1,"Male",6193,"Leonardo DiCaprio",0,27205,"Action",1.6e+08,825532764,14075,8.1,29.108149,148,2010-07-14,1
"Independence Day",0.8596926129,0.1403073872,1460,1996,"tt0116629","ok","ok","PASS",7.5e+07,306169255,817400878,"1996PASS",111387369,454711839,1213975115,4,3,16,"Male",2888,"Will Smith",0,602,"Action",7.5e+07,816969268,3334,6.7,17.634197,145,1996-06-25,1
"Indiana Jones and the Kingdom of the Crystal Skull",0.8152336449,0.1847663551,598,2008,"tt0367882","notalk","notalk","FAIL",1.85e+08,317023851,786558145,"2008FAIL",200217418,343101064,851257517,2,2,4,"Male",3,"Harrison Ford",0,217,"Action",1.85e+08,786636033,2558,5.7,12.577266,122,2008-05-21,1
"Indiana Jones and the Last Crusade",0.9030966365,0.0969033636,1620,1989,"tt0097576","nowomen-disagree","nowomen","FAIL",4.8e+07,197171806,474171806,"1989FAIL",90220264,370601926,891248035,NA,NA,8,"Male",3,"Harrison Ford",0,89,"Action",4.8e+07,474171806,3221,7.6,14.788987,127,1989-05-24,1
"Indiana Jones and the Temple of Doom",0.7016405952,0.2983594048,1691,1984,"tt0087469","nowomen","nowomen","FAIL",2.8e+07,179880271,333080271,"1984FAIL",62760432,403191555,746580777,NA,NA,4,"Male",3,"Harrison Ford",0,87,"Action",2.8e+07,3.33e+08,2841,7.1,15.802306,118,1984-05-23,1
"Inglourious Basterds",0.7960725076,0.2039274925,490,2009,"tt0361748","dubious-disagree","dubious","FAIL",7e+07,120831050,316971720,"2009FAIL",76001212,131190089,344146212,2,2,3,"Male",287,"Brad Pitt",0,16869,"Action",7e+07,319131050,6598,7.9,16.89564,153,2009-08-18,1
"Inside Man",0.8480088849,0.1519911154,762,2006,"tt0454848","dubious-disagree","dubious","FAIL",5e+07,88634237,184634237,"2006FAIL",57789817,102443127,213399577,2,2,15,"Male",5292,"Denzel Washington",0,388,"Crime",4.5e+07,184376254,1671,7.3,13.393548,129,2006-03-23,1
"Insidious",0.4713244228,0.5286755772,354,2010,"tt1591095","ok-disagree","ok","PASS",1500000,54009150,99870886,"2010PASS",1602348,57694294,106685260,1,1,7,"Male",17178,"Patrick Wilson",0,49018,"Horror",1500000,97009150,1775,6.8,17.24814,103,2010-09-13,1
"Insidious: Chapter 2",0.5773876631,0.4226123369,35,2013,"tt2226417","men","men","FAIL",5e+06,83586447,161911222,"2013FAIL",5e+06,83586447,161911222,1,1,3,"Male",17178,"Patrick Wilson",0,91586,"Horror",5e+06,0,1237,6.5,9.040324,106,2013-09-12,1
"Insomnia",0.7527427317,0.2472572683,1102,2002,"tt0278504","notalk","notalk","FAIL",4.6e+07,67263182,113622499,"2002FAIL",59578244,87117875,147161499,3,2,1,"Male",1640,"Stellan Skarsgård",0,26610,"Crime",0,0,55,6.6,3.722295,96,1997-03-14,1
"Into the Wild",0.6449635345,0.3550364655,694,2007,"tt0758758","notalk","notalk","FAIL",2e+07,18354356,56395211,"2007FAIL",22470870,20621917,63362472,2,2,15,"Male",46593,"Emile Hirsch",0,5915,"Adventure",1.5e+07,56255142,3139,7.8,15.423538,148,2007-09-11,1
"Invictus",0.9016144612,0.0983855388,491,2009,"tt1057500","notalk","notalk","FAIL",4.9e+07,37491364,124491364,"2009FAIL",53200848,40705558,135164207,2,2,3,"Male",192,"Morgan Freeman",0,22954,"Drama",6e+07,122233971,1150,7,9.109838,134,2009-12-10,1
"Jack Reacher",0.5124895224,0.4875104778,119,2012,"tt0790724","notalk","notalk","FAIL",6e+07,80070736,217370736,"2012FAIL",60878314,81242857,220552732,1,1,1001,"Male",500,"Tom Cruise",0,75780,"Crime",6e+07,218340595,3046,6.3,12.789812,130,2012-12-20,1
"Jackie Brown",0.6623840114,0.3376159886,1424,1997,"tt0119396","ok","ok","PASS",1.2e+07,39673162,74727492,"1997PASS",17414858,57575205,108447385,4,3,2,"Female",2230,"Pam Grier",0,184,"Comedy",1.2e+07,39673162,1580,7.3,16.415498,154,1997-12-24,1
"Jason X",0.6132695757,0.3867304244,1173,2001,"tt0211443","ok","ok","PASS",1.4e+07,13121555,16951798,"2001PASS",18421843,17265945,22305955,3,2,1,"Male",62596,"Kane Hodder",0,11470,"Fiction",1.1e+07,16951798,298,4.5,7.793873,91,2001-07-24,1
"Jaws",0.910137753,0.089862247,1769,1975,"tt0073195","notalk","notalk","FAIL",1.2e+07,2.6e+08,470700000,"1975FAIL",51937204,1125306085,2037236823,NA,NA,15,"Male",6355,"Roy Scheider",0,578,"Adventure",7e+06,470654000,2628,7.5,19.726114,124,1975-06-18,1
"Jay and Silent Bob Strike Back",0.7993197278,0.2006802722,1174,2001,"tt0261392","ok","ok","PASS",2.2e+07,30059386,33762400,"2001PASS",28948611,39553522,44426118,3,2,9,"Male",19303,"Kevin Smith",0,2294,"Comedy",2.2e+07,33788161,491,6.4,11.619446,104,2001-08-22,1
"Jeepers Creepers II",0.8066510695,0.1933489304,1031,2003,"tt0301470","ok","ok","PASS",2.5e+07,35623801,35623801,"2003PASS",31652174,45102830,45102830,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jumper",0.8466930468,0.1533069531,602,2008,"tt0489099","notalk","notalk","FAIL",82500000,81168265,223113205,"2008FAIL",89286146,87844867,241465674,2,2,29,"Male",17244,"Hayden Christensen",0,8247,"Adventure",8.5e+07,222231186,1855,5.9,11.03897,88,2008-02-10,1
"Juno",0.2266231475,0.7733768525,695,2007,"tt0467406","ok","ok","PASS",7e+06,143495265,231450102,"2007PASS",7864804,161223170,260044254,2,2,23,"Female",27578,"Ellen Page",0,7326,"Comedy",7500000,231411584,2313,7,11.791591,96,2007-12-05,1
"Jurassic Park",0.8370687484,0.1629312516,1557,1993,"tt0107290","ok-disagree","ok","PASS",6.3e+07,395708305,1035626872,"1993PASS",101584911,638063379,1669905770,5,3,4,"Male",4783,"Sam Neill",0,329,"Adventure",6.3e+07,920100000,4956,7.6,8.863776,127,1993-06-11,1
"Kick-Ass",0.8345213851,0.165478615,357,2010,"tt1250777","notalk-disagree","notalk","FAIL",2.8e+07,48071303,97527535,"2010FAIL",29910492,51351297,104182018,1,1,9,"Male",27428,"Aaron Taylor-Johnson",0,23483,"Action",2.8e+07,96188903,4747,7.1,17.26045,117,2010-03-22,1
"Killing Them Softly",1.0000000002,0,122,2012,"tt1764234","nowomen","nowomen","FAIL",1.5e+07,14945541,37238774,"2012FAIL",15219578,15164322,37783896,1,1,1,"Male",287,"Brad Pitt",0,64689,"Crime",1.5e+07,37930465,751,5.8,6.777326,97,2012-09-20,1
"King Kong",0.8742236024,0.1257763975,866,2005,"tt0360717","nowomen","nowomen","FAIL",2.07e+08,218080025,550517357,"2005FAIL",246957858,260176695,656785445,2,2,6,"Male",3243,"Robert Armstrong",0,244,"Action",672000,1e+07,346,7.7,8.73274,100,1933-04-07,1
"Kingdom of Heaven",0.8829585479,0.1170414522,867,2005,"tt0320661","nowomen","nowomen","FAIL",1.1e+08,47398413,218853353,"2005FAIL",131233644,56547877,261099301,2,2,2,"Male",114,"Orlando Bloom",0,1495,"Action",1.3e+08,211643158,1187,6.6,16.296471,144,2005-05-03,1
"Knight and Day",0.5727253536,0.4272746464,358,2010,"tt1013743","men-disagree","men","FAIL",1.17e+08,76423035,262142047,"2010FAIL",124983125,81637519,280028482,1,1,3,"Male",500,"Tom Cruise",0,37834,"Action",1.17e+08,261930431,1583,5.9,12.758942,109,2010-06-15,1
"Knocked Up",0.6299241202,0.37007588,696,2007,"tt0478311","ok-disagree","ok","PASS",27500000,148761765,219154490,"2007PASS",30897446,167140312,246229599,2,2,2,"Male",19274,"Seth Rogen",0,4964,"Comedy",3e+07,219076518,1255,6.2,9.058516,129,2007-06-01,1
"Kung Fu Panda",0.9065371026,0.0934628976,603,2008,"tt0441773","notalk-disagree","notalk","FAIL",1.3e+08,215434591,631910531,"2008FAIL",140693320,233155446,683889160,2,2,3,"Male",70851,"Jack Black",0,9502,"Adventure",1.3e+08,631744560,3231,6.9,16.897541,90,2008-06-04,1
"L.A. Confidential",0.8819437125,0.1180562876,1426,1997,"tt0119488","notalk","notalk","FAIL",3.5e+07,64604977,110604977,"1997FAIL",50793334,93757206,160514159,4,3,17,"Male",1979,"Kevin Spacey",0,2118,"Crime",3.5e+07,126216940,1340,7.7,10.989442,138,1997-09-19,1
"Law Abiding Citizen",0.878944475,0.1210555249,496,2009,"tt1197624","notalk-disagree","notalk","FAIL",5.3e+07,73357727,131159781,"2009FAIL",57543775,79646802,142404318,2,2,4,"Male",134,"Jamie Foxx",0,22803,"Crime",5.3e+07,126690726,1522,7.2,16.639047,109,2009-10-15,1
"Legally Blonde",0.2785194176,0.7214805823,1182,2001,"tt0250494","ok","ok","PASS",1.8e+07,96493426,141809235,"2001PASS",23685227,126970485,186599109,3,2,10,"Female",368,"Reese Witherspoon",0,8835,"Comedy",1.8e+07,141774679,908,6.2,12.769371,96,2001-07-13,1
"Legend",0.7478111913,0.2521888086,1677,1985,"tt0089469","dubious","dubious","FAIL",2.5e+07,15502112,15502112,"1985FAIL",54126394,33562937,33562937,NA,NA,9,"Male",500,"Tom Cruise",0,11976,"Adventure",2.5e+07,15502112,282,6.2,10.932786,94,1985-07-19,1
"Legion",0.6938056381,0.306194362,359,2010,"tt1038686","ok","ok","PASS",2.6e+07,40168080,68854097,"2010PASS",27774028,42908822,73552139,1,1,1,"Male",6162,"Paul Bettany",0,22894,"Horror",2.6e+07,67918658,643,5.2,13.795875,100,2010-01-21,1
"Let Me In",0.7259170892,0.2740829108,360,2010,"tt1228987","notalk-disagree","notalk","FAIL",2e+07,12134935,28270399,"2010FAIL",21364637,12962924,30199340,1,1,8,"Male",113505,"Kodi Smit-McPhee",0,41402,"Drama",2e+07,24145613,656,6.7,11.11946,116,2010-10-01,1
"Lethal Weapon",0.9153012685,0.0846987315,1653,1987,"tt0093409","notalk-disagree","notalk","FAIL",1.5e+07,65192350,120192350,"1987FAIL",30755961,133670224,246442080,NA,NA,13,"Male",2461,"Mel Gibson",0,941,"Action",1.5e+07,120207127,1367,7,13.183804,110,1987-03-06,1
"Letters from Iwo Jima",0.9999999999,0,766,2006,"tt0498380","notalk","notalk","FAIL",1.3e+07,13756082,68756082,"2006FAIL",15025353,15899229,79468028,2,2,7,"Male",3899,"Ken Watanabe",0,1251,"Action",1.9e+07,68673228,553,7.2,11.649588,141,2006-12-19,1
"Letters to Juliet",0.4484032152,0.5515967847,361,2010,"tt0892318","dubious-disagree","dubious","FAIL",3e+07,53032453,79135982,"2010FAIL",32046955,56650955,84535576,1,1,2,"Female",71070,"Amanda Seyfried",0,37056,"Comedy",3e+07,0,823,6.6,7.282488,105,2010-05-14,1
"Liar Liar",0.7364351076,0.2635648924,1427,1997,"tt0119528","notalk-disagree","notalk","FAIL",4.5e+07,181410615,302710615,"1997FAIL",65305716,263270001,439305185,4,3,1,"Male",206,"Jim Carrey",0,1624,"Comedy",4.5e+07,302710615,1456,6.4,10.102471,86,1997-03-21,1
"Life of Pi",0.9598778286,0.0401221713,124,2012,"tt0454876","notalk-disagree","notalk","FAIL",1.2e+08,124987022,607987022,"2012FAIL",121756628,126816653,616887080,1,1,15,"Male",933160,"Suraj Sharma",0,87827,"Action",1.2e+08,609016565,5912,7.2,14.045042,127,2012-11-20,1
"Limitless",0.8290708372,0.1709291628,240,2011,"tt1219289","notalk","notalk","FAIL",2.7e+07,79249455,169739455,"2011FAIL",27963651,82077930,175797590,1,1,2,"Male",51329,"Bradley Cooper",0,51876,"Fiction",2.7e+07,161849455,3888,7.1,12.114955,105,2011-03-08,1
"Lincoln",0.8761010828,0.1238989171,125,2012,"tt0443272","ok-disagree","ok","PASS",6.5e+07,182207973,273000960,"2012PASS",65951507,184875236,276997302,1,1,4,"Male",11856,"Daniel Day-Lewis",0,72976,"Drama",6.5e+07,275293450,1456,6.7,10.680331,149,2012-11-09,1
"Little Children",0.5060652656,0.4939347344,767,2006,"tt0404203","ok","ok","PASS",1.4e+07,5463019,14763019,"2006PASS",16181149,6314137,17063043,2,2,7,"Female",204,"Kate Winslet",0,1440,"Drama",2.6e+07,14821658,243,6.9,7.311148,136,2006-10-06,1
"Little Miss Sunshine",0.662325361,0.3376746389,768,2006,"tt0449059","ok","ok","PASS",8e+06,59891098,100550977,"2006PASS",9246371,69221912,116216452,2,2,6,"Male",17141,"Greg Kinnear",0,773,"Comedy",8e+06,100523181,1728,7.5,5.320117,102,2006-07-26,1
"Little Nicky",0.856345057,0.1436549429,1239,2000,"tt0185431","notalk","notalk","FAIL",8e+07,39442871,58270391,"2000FAIL",108232671,53362591,78834500,3,2,1,"Male",19292,"Adam Sandler",0,9678,"Comedy",8.5e+07,0,447,5.2,6.10979,90,2000-11-10,1
"Lock, Stock and Two Smoking Barrels",0.9999999998,0,1356,1998,"tt0120735","notalk","notalk","FAIL",1350000,3897569,28356188,"1998FAIL",1929329,5570142,40524745,4,3,12,"Male",973,"Jason Flemyng",0,100,"Comedy",1350000,3897569,1671,7.5,4.60786,105,1998-03-05,1
"Lord of War",0.9220977598,0.0779022404,869,2005,"tt0399295","men","men","FAIL",4.2e+07,24149632,62142629,"2005FAIL",50107391,28811311,74138215,2,2,1,"Male",2963,"Nicolas Cage",0,1830,"Crime",4.2e+07,24127895,1356,7,8.745216,122,2005-09-16,1
"Lost in Space",0.775339603,0.2246603971,1357,1998,"tt0120738","ok","ok","PASS",8e+07,69117629,136047317,"1998PASS",114330585,98778237,194429617,4,3,26,"Male",64,"Gary Oldman",0,2157,"Adventure",8e+07,136159423,395,5,12.000579,130,1998-04-03,1
"Lucky Number Slevin",0.8538040776,0.1461959224,770,2006,"tt0425210","notalk-disagree","notalk","FAIL",2.7e+07,22495466,55495466,"2006FAIL",31206501,26000177,64141457,2,2,7,"Male",2299,"Josh Hartnett",0,186,"Crime",2.7e+07,56308881,1356,7.4,11.15092,110,2006-02-24,1
"Machete",0.6715785907,0.3284214092,363,2010,"tt0985694","ok","ok","PASS",12500000,26593646,44331957,"2010PASS",13352898,28408179,47356808,1,1,4,"Male",11160,"Danny Trejo",0,23631,"Action",2e+07,31327899,1171,6.3,7.120403,105,2010-09-01,1
"Magnolia",0.7959508315,0.2040491685,1305,1999,"tt0175880","notalk-disagree","notalk","FAIL",3.7e+07,22450975,48446802,"1999FAIL",51743095,31396836,67751013,4,3,3,"Female",1231,"Julianne Moore",0,334,"Drama",3.7e+07,48451803,844,7.5,9.091636,188,1999-12-08,1
"Major League",0.804969639,0.195030361,1622,1989,"tt0097815","notalk","notalk","FAIL",1.1e+07,49793054,49793054,"1989FAIL",20675477,93590469,93590469,NA,NA,9,"Male",13022,"Tom Berenger",0,9942,"Comedy",1.1e+07,49797148,222,6.7,5.304376,107,1989-02-16,1
"Malcolm X",0.9036239202,0.0963760799,1579,1992,"tt0104797","dubious","dubious","FAIL",3.5e+07,48169910,48169910,"1992FAIL",58112153,79978777,79978777,5,3,1,"Male",5292,"Denzel Washington",0,1883,"Drama",3.4e+07,48169908,377,7.3,14.207001,202,1992-11-18,1
"Mallrats",0.8762340036,0.1237659964,1503,1995,"tt0113749","notalk-disagree","notalk","FAIL",6100000,2108367,2108367,"1995FAIL",9325555,3223228,3223228,4,3,13,"Male",11662,"Jason Lee",0,2293,"Comedy",6e+06,2122561,400,6.8,8.25547,94,1995-10-20,1
"Margaret",0.3149502982,0.6850497017,241,2011,"tt0466893","ok","ok","PASS",1.4e+07,47185,47185,"2011PASS",14499671,48869,48869,1,1,6,"Female",10690,"Anna Paquin",0,44754,"Drama",1.4e+07,46495,86,6.1,5.113573,149,2011-09-30,1
"Margin Call",0.9099121094,0.0900878906,242,2011,"tt1615147","notalk-disagree","notalk","FAIL",3400000,5353586,17872206,"2011FAIL",3521349,5544660,18510079,1,1,2,"Male",1979,"Kevin Spacey",0,50839,"Drama",3500000,19504039,531,6.7,8.340757,107,2011-09-28,1
"Maria Full of Grace",0.329416177,0.670583823,964,2004,"tt0390221","ok","ok","PASS",3200000,6529624,14441158,"2004PASS",3946217,8052286,17808733,3,2,16,"Female",5887,"Catalina Sandino Moreno",0,436,"Crime",0,0,103,6.9,5.450934,101,2004-01-18,1
"Mars Attacks!",0.8247758763,0.1752241239,1464,1996,"tt0116996","ok","ok","PASS",8e+07,37771017,101371017,"1996PASS",118813194,56096190,150552679,4,3,6,"Male",514,"Jack Nicholson",0,75,"Comedy",7e+07,101371017,1544,6.1,15.63424,106,1996-12-12,1
"Martha Marcy May Marlene",0.3080237741,0.6919762258,244,2011,"tt1441326","ok","ok","PASS",1e+06,2981038,3531038,"2011PASS",1035691,3087434,3657064,1,1,5,"Female",550843,"Elizabeth Olsen",0,50837,"Drama",0,3538446,278,6.7,7.665011,101,2011-10-21,1
"Master and Commander: The Far Side of the World",0.9999999999,0,1038,2003,"tt0311113","nowomen","nowomen","FAIL",1.35e+08,93926386,212912137,"2003FAIL",170921739,118918972,269565280,3,2,1,"Male",934,"Russell Crowe",0,8619,"Adventure",1.5e+08,212011111,808,6.9,8.693298,138,2003-11-14,1
